Match_id,Score,Overs,Maidens,Wicket,Economy,player_name
Matches/MatchScorecard_ODI.asp?MatchCode=3997,25,10.0,0,1,4.7,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3999,23,10.0,0,1,7.0,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4002,0,9.2,0,0,4.71,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4250,77,9.5,0,3,4.07,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4251,29,10.0,1,1,4.9,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4252,56,9.0,1,2,4.11,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3879,110,9.0,1,4,4.44,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3883,50,9.0,0,2,6.67,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4103,54,6.0,1,2,5.83,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4104,25,10.0,0,1,5.4,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4105,143,7.2,1,5,2.32,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4110,23,10.0,0,1,7.3,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4085,110,10.0,1,4,3.5,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4239,8,6.0,1,0,3.17,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4242,54,10.0,1,2,6.1,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4245,56,10.0,1,2,4.0,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4248,155,10.0,4,5,2.1,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3685,60,10.0,2,2,4.0,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3794,50,9.0,0,2,5.89,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3992,25,7.0,0,1,6.43,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4328,25,10.0,0,1,6.3,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3884,75,7.0,0,3,5.43,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4249,85,9.5,2,3,3.97,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3952,62,10.0,2,2,2.5,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3953,-2,10.0,0,0,7.3,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3954,54,9.4,1,2,4.97,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3955,50,10.0,0,2,5.2,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4088,0,10.0,0,0,5.4,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4089,-4,10.0,0,0,8.1,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3967,23,10.0,0,1,8.0,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3968,79,10.0,1,3,4.9,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3984,50,9.0,0,2,6.44,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4032,25,4.0,0,1,7.0,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3446,27,6.0,0,1,4.33,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3447,0,5.0,0,0,5.8,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3448,25,7.0,0,1,4.57,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3449,25,5.0,0,1,4.6,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3477,4,9.0,1,0,6.11,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3726,4,10.0,1,0,5.2,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3745,54,9.0,0,2,2.78,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3747,27,8.1,0,1,4.29,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3748,50,10.0,0,2,6.4,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3753,56,6.0,1,2,3.5,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3756,37,10.0,2,1,3.2,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3767,149,10.0,3,5,2.7,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3778,87,10.0,2,3,3.4,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3793,118,10.0,3,4,4.4,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3796,27,10.0,0,1,4.0,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3872,75,8.1,0,3,5.27,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3966,54,10.0,1,2,5.1,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3988,158,10.0,1,6,3.3,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4036,25,10.0,0,1,5.6,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4137,50,10.0,0,2,6.4,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4138,54,8.0,1,2,5.75,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4139,54,10.0,1,2,4.7,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4146,50,10.0,0,2,5.6,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4149,21,6.0,0,1,8.33,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4227,23,10.0,0,1,8.0,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4231,50,10.0,0,2,6.5,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4232,29,10.0,1,1,6.1,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4305,25,9.0,0,1,4.89,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4315,4,10.0,0,0,3.4,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4333,112,10.0,1,4,3.0,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4346,50,10.0,0,2,5.6,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4353,60,10.0,2,2,4.2,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4355,0,10.0,0,0,6.7,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4423,2,10.0,0,0,3.7,Trent Boult  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3893,79,5.3,0,3,2.91,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3898,46,7.0,0,2,8.57,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3909,25,10.0,0,1,5.0,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3937,81,10.0,1,3,3.7,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3977,75,10.0,0,3,5.5,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3981,25,9.0,0,1,6.78,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4258,50,10.0,0,2,4.9,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4268,25,10.0,0,1,5.7,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4275,110,9.4,1,4,4.45,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4277,23,9.0,0,1,7.56,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3886,50,10.0,0,2,5.7,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3888,27,10.0,0,1,4.5,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3929,27,8.0,0,1,3.75,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3931,48,6.0,0,2,7.17,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3940,21,5.0,0,1,8.8,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3947,25,6.3,0,1,4.92,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3950,0,5.0,0,0,6.6,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4329,23,9.0,0,1,7.56,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3894,25,10.0,0,1,4.6,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3896,75,10.0,0,3,5.2,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3924,77,10.0,0,3,4.2,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4074,23,9.0,0,1,7.0,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4076,48,8.0,0,2,7.38,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4274,25,10.0,0,1,5.7,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4276,25,10.0,0,1,4.9,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4400,27,10.0,0,1,4.4,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4421,27,10.0,0,1,4.5,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3945,27,7.2,1,1,7.5,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4224,0,9.0,0,0,6.33,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4226,0,6.0,0,0,5.33,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4273,2,10.0,0,0,4.4,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4067,25,10.0,0,1,6.6,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4263,50,10.0,0,2,6.2,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4266,73,10.0,0,3,7.0,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4270,79,10.0,1,3,4.6,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4316,-4,6.0,0,0,8.33,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4398,25,10.0,0,1,5.3,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4399,75,10.0,0,3,5.0,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3942,0,8.0,0,0,6.75,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4236,4,10.0,0,0,3.4,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4415,0,10.0,0,0,4.8,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4306,73,8.0,0,3,7.5,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3923,0,7.0,0,0,4.86,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4035,54,4.0,1,2,3.25,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4041,0,8.2,0,0,6.24,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4108,-2,10.0,0,0,7.2,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4123,0,7.0,0,0,6.0,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3966,50,10.0,0,2,6.6,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3988,0,7.0,0,0,5.86,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4423,50,8.0,0,2,6.25,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4312,25,10.0,0,1,5.8,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4419,50,10.0,0,2,4.8,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4125,25,10.0,0,1,4.6,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3927,77,10.0,0,3,3.8,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4117,25,9.0,0,1,6.11,Adam Zampa  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4203,0,9.0,0,0,6.44,Siddarth Kaul  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4171,0,10.0,0,0,6.2,Siddarth Kaul  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4173,-2,8.0,0,0,7.38,Siddarth Kaul  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4408,81,9.0,2,3,7.0,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4334,73,9.0,0,3,7.11,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4307,0,4.0,0,0,8.5,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4224,23,9.0,0,1,7.44,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4226,25,10.0,0,1,5.6,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4261,75,10.0,0,3,6.0,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4269,29,5.0,1,1,5.0,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4272,33,5.0,1,1,3.2,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4303,75,10.0,0,3,6.6,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4128,-2,6.0,0,0,7.83,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4130,50,10.0,0,2,5.2,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4133,108,9.0,1,4,5.67,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4135,54,8.0,1,2,6.75,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4182,31,8.0,1,1,3.63,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4183,79,8.0,1,3,6.25,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4186,104,8.2,0,4,6.84,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4206,85,8.1,1,3,2.33,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4222,66,8.1,3,2,3.18,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4264,54,5.2,0,2,2.63,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4328,29,10.0,1,1,4.7,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4415,77,8.0,0,3,3.75,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4419,150,10.0,0,6,5.8,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4401,0,7.0,0,0,6.0,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4187,46,8.0,0,2,8.13,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4271,31,5.0,1,1,4.4,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4207,31,7.0,1,1,3.71,Lungisani Ngidi  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4394,0,2.0,0,0,16.5,Gareth Delany  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4026,2,10.0,0,0,3.8,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4113,0,3.0,0,0,5.33,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4152,79,6.0,0,3,2.5,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4158,54,10.0,0,2,3.3,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4163,87,10.0,2,3,3.0,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4257,35,10.0,1,1,1.9,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4391,52,10.0,0,2,4.4,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4394,79,10.0,1,3,4.8,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4397,29,10.0,0,1,2.9,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4092,-2,5.0,0,0,7.2,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4189,0,10.0,0,0,5.0,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4190,29,6.0,0,1,2.83,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4262,0,8.0,0,0,5.75,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4267,25,9.0,0,1,5.0,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4259,27,8.0,0,1,4.13,Simi Singh  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3853,2,6.0,0,0,4.17,Jason Mohammed  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4100,0,2.0,0,0,6.5,Jason Mohammed  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4017,4,4.0,1,0,7.0,Jason Mohammed  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4019,0,1.0,0,0,10.0,Jason Mohammed  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4179,0,2.0,0,0,7.5,Jason Mohammed  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4001,0,5.0,0,0,5.0,Jason Mohammed  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4004,0,4.0,0,0,3.75,Jason Mohammed  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4144,0,0.2,0,0,0.0,Jason Mohammed  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3876,0,6.0,0,0,5.5,Rishi Dhawan  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3878,23,10.0,0,1,7.4,Rishi Dhawan  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3877,0,9.0,0,0,5.89,Rishi Dhawan  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3372,0,4.0,0,0,5.5,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3620,33,8.0,1,1,2.75,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3864,118,7.5,2,4,2.17,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3421,58,7.0,1,2,2.57,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3482,4,9.0,0,0,3.22,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3483,0,9.0,0,0,4.78,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3560,37,6.0,2,1,2.67,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3561,85,10.0,1,3,1.9,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3623,4,7.0,0,0,3.43,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3626,29,7.0,1,1,6.14,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3632,83,10.0,1,3,3.0,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3633,25,8.0,0,1,6.25,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3843,29,6.0,1,1,5.0,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3846,29,9.0,1,1,5.0,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3847,75,10.0,0,3,4.7,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3849,43,10.0,3,1,2.2,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3850,81,10.0,1,3,4.1,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3867,0,10.0,0,0,4.8,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3869,56,10.0,1,2,3.5,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3871,54,10.0,0,2,3.1,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3873,85,9.5,2,3,4.17,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3991,29,5.0,0,1,3.4,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3993,56,10.0,1,2,4.0,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3994,12,8.0,2,0,2.63,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3998,75,4.0,0,3,5.0,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4006,50,10.0,0,2,5.7,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4007,-2,8.0,0,0,7.5,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4008,6,10.0,1,0,3.7,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4009,0,10.0,0,0,4.8,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4040,4,9.0,0,0,3.11,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4043,6,7.0,0,0,2.14,Amir Hamza  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3901,21,6.0,0,1,8.17,Max Sorensen  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3551,0,4.0,0,0,6.0,Max Sorensen  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3554,56,10.0,1,2,3.7,Max Sorensen  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3617,25,4.0,0,1,8.5,Max Sorensen  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3635,6,8.0,1,0,3.88,Max Sorensen  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3674,52,6.3,0,2,4.31,Max Sorensen  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3675,114,10.0,2,4,4.0,Max Sorensen  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3752,23,8.0,0,1,8.0,Max Sorensen  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3771,-6,6.0,0,0,12.67,Max Sorensen  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3556,77,10.0,0,3,3.6,Max Sorensen  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3763,50,10.0,0,2,6.0,Max Sorensen  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3676,0,8.0,0,0,5.13,Max Sorensen  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4400,25,10.0,0,1,6.5,Navdeep Saini  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4388,50,10.0,0,2,5.8,Navdeep Saini  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4399,50,10.0,0,2,6.2,Navdeep Saini  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4406,0,10.0,0,0,4.8,Navdeep Saini  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4410,-4,8.0,0,0,8.5,Navdeep Saini  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4385,-4,7.5,0,0,8.68,Shivam Dube  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4100,50,10.0,0,2,4.9,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4223,77,9.2,0,3,3.86,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4225,75,10.0,0,3,6.0,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4337,25,8.1,0,1,6.12,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4341,50,10.0,0,2,4.9,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3969,75,9.0,0,3,6.0,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3970,25,8.0,0,1,6.63,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4311,27,10.0,0,1,4.0,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4101,75,4.0,0,3,4.25,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4102,0,4.0,0,0,6.0,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3997,23,10.0,0,1,7.1,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4250,56,10.0,1,2,4.4,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4251,77,10.0,0,3,4.3,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4252,0,10.0,0,0,5.0,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4103,0,7.0,0,0,5.71,Lockie Ferguson  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4104,77,10.0,0,3,3.9,Lockie Ferguson  (New Zealand)
